temps(s)	Ti1	Ti2	Ti3	Ti4	Ti5	To1	To2	To3	Ts1	To5	To4	T1	T2	T3	T4	T5	T_marchepas	T6	T7	T8	T9	T10	T11	T12	T13	diff_pression	Debit(kg/s)	frequence(hz)	pression_statique(pascal)	Ts2
3323,000000	19,902277	0,000000	0,000000	0,000000	0,000000	24,609808	24,943697	23,729733	24,413773	23,939871	24,909369	21,264912	20,735775	22,115089	22,300728	23,812075	20,400000	23,570000	26,059999	23,619999	20,129999	20,090000	19,939999	19,889999	19,820000	340282346638528860000000000000000000000,000000	0,023712	20,000000	99994,000000	22,900000
3325,000000	19,907322	0,000000	0,000000	0,000000	0,000000	24,614862	25,048460	23,724661	24,418825	24,059818	24,914423	21,290173	20,725677	22,099922	22,290628	23,781740	20,400000	23,519999	26,059999	23,619999	20,129999	20,090000	19,930000	19,879999	19,809999	340282346638528860000000000000000000000,000000	0,023484	20,000000	99994,000000	22,900000
3327,000000	19,897230	0,000000	0,000000	0,000000	0,000000	24,609808	25,048460	23,729733	24,413773	23,955050	24,919476	21,295221	20,720631	22,084772	22,260290	23,776690	20,400000	23,510000	26,039999	23,650000	20,129999	20,090000	19,930000	19,889999	19,809999	340282346638528860000000000000000000000,000000	0,023340	20,000000	99994,000000	23,000000
3329,000000	19,892164	0,000000	0,000000	0,000000	0,000000	24,604755	25,048460	23,734785	24,423878	23,955050	24,929583	21,290173	20,710535	22,079702	22,265360	23,621338	20,400000	23,519999	26,039999	23,619999	20,129999	20,090000	19,930000	19,889999	19,799999	620,358032	0,023486	20,000000	99994,000000	23,000000
3331,000000	19,882072	0,000000	0,000000	0,000000	0,000000	24,599682	25,053514	23,734785	24,423878	23,955050	24,924530	21,109600	20,695372	22,089821	22,270409	23,776690	20,400000	23,500000	26,029999	23,609999	20,129999	20,090000	19,930000	19,889999	19,799999	614,739014	0,023451	20,000000	99994,000000	23,000000
3333,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,594629	25,053514	23,719610	24,418825	23,949976	24,914423	21,104553	20,805210	22,110022	22,295679	23,796898	20,400000	23,539999	26,029999	23,600000	20,119999	20,090000	19,930000	19,889999	19,809999	340282346638528860000000000000000000000,000000	0,023288	20,000000	99994,000000	23,000000
3335,000000	19,882072	0,000000	0,000000	0,000000	0,000000	24,604755	24,943697	23,724661	24,418825	23,949976	24,919476	21,084341	20,700422	22,255241	22,290628	23,791847	20,400000	23,549999	26,029999	23,580000	20,129999	20,080000	19,930000	19,889999	19,809999	340282346638528860000000000000000000000,000000	0,023259	20,000000	99994,000000	23,000000
3337,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,604755	24,938623	23,719610	24,418825	24,059818	24,924530	21,109600	20,810278	22,255241	22,290628	23,756460	20,400000	23,519999	26,019999	23,580000	20,119999	20,080000	19,930000	19,900000	19,830000	619,760010	0,023238	20,000000	99994,000000	23,000000
3339,000000	19,746960	0,000000	0,000000	0,000000	0,000000	24,604755	24,943697	23,709484	24,418825	24,049694	24,909369	21,104553	20,800163	22,265360	22,195948	23,781740	20,400000	23,490000	26,019999	23,580000	20,119999	20,080000	19,930000	19,889999	19,840000	605,642029	0,023459	20,000000	99994,000000	23,000000
3341,000000	19,716661	0,000000	0,000000	0,000000	0,000000	24,594629	24,938623	23,714556	24,423878	24,034536	24,919476	21,295221	20,790068	22,270409	22,206047	23,692125	20,400000	23,519999	26,010000	23,609999	20,119999	20,080000	19,939999	19,900000	19,840000	340282346638528860000000000000000000000,000000	0,023425	20,000000	99994,000000	23,000000
3343,000000	19,706551	0,000000	0,000000	0,000000	0,000000	24,594629	25,053514	23,724661	24,418825	24,034536	24,899240	21,310387	20,795116	22,260290	22,211098	23,791847	20,400000	23,549999	26,019999	23,600000	20,119999	20,080000	19,939999	19,889999	19,840000	340282346638528860000000000000000000000,000000	0,023488	20,000000	99994,000000	23,000000
3345,000000	19,706551	0,000000	0,000000	0,000000	0,000000	24,594629	25,048460	23,714556	24,418825	24,039587	24,904316	21,280077	20,800163	22,255241	22,305779	23,751408	20,400000	23,500000	26,029999	23,600000	20,119999	20,080000	19,939999	19,889999	19,830000	340282346638528860000000000000000000000,000000	0,023360	20,000000	99994,000000	23,000000
3347,000000	19,716661	0,000000	0,000000	0,000000	0,000000	24,599682	25,038334	23,714556	24,418825	24,049694	24,909369	21,305338	20,690325	22,104971	22,265360	23,771618	20,400000	23,490000	26,010000	23,639999	20,119999	20,080000	19,939999	19,879999	19,820000	620,035034	0,023491	20,000000	99994,000000	23,000000
3349,000000	19,716661	0,000000	0,000000	0,000000	0,000000	24,609808	25,033279	23,719610	24,413773	23,944923	24,904316	21,305338	20,695372	22,089821	22,260290	23,761515	20,400000	23,519999	26,039999	23,629999	20,119999	20,080000	19,939999	19,889999	19,820000	599,505005	0,023567	20,000000	99994,000000	23,000000
3351,000000	19,746960	0,000000	0,000000	0,000000	0,000000	24,599682	25,033279	23,714556	24,423878	24,059818	24,904316	21,200531	20,690325	22,084772	22,285561	23,761515	20,400000	23,519999	26,039999	23,609999	20,119999	20,080000	19,930000	19,900000	19,809999	340282346638528860000000000000000000000,000000	0,023381	20,000000	99994,000000	23,000000
3353,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,594629	25,028227	23,719610	24,418825	24,054766	24,909369	21,190435	20,690325	22,089821	22,260290	23,801950	20,400000	23,519999	26,029999	23,609999	20,119999	20,080000	19,939999	19,900000	19,809999	605,828003	0,023478	20,000000	99998,000000	23,000000
3355,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,589573	25,038334	23,714556	24,418825	24,059818	24,919476	21,295221	20,700422	22,074654	22,089821	23,712355	20,400000	23,559999	26,019999	23,619999	20,119999	20,080000	19,939999	19,910000	19,799999	619,149048	0,023496	20,000000	99998,000000	23,000000
3357,000000	19,882072	0,000000	0,000000	0,000000	0,000000	24,584520	25,043386	23,719610	24,418825	23,939871	24,909369	21,285124	20,690325	22,064554	22,089821	23,722460	20,410000	23,590000	26,010000	23,609999	20,119999	20,080000	19,939999	19,910000	19,799999	609,231018	0,023762	20,000000	99998,000000	23,100000
3359,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,569342	25,048460	23,714556	24,418825	23,944923	24,904316	21,275028	20,810278	22,179434	22,079702	23,692125	20,410000	23,559999	26,000000	23,609999	20,119999	20,080000	19,939999	19,900000	19,799999	340282346638528860000000000000000000000,000000	0,023631	20,000000	99994,000000	23,100000
3361,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,569342	25,033279	23,709484	24,413773	23,944923	24,899240	21,269960	20,805210	22,179434	22,084772	23,812075	20,410000	23,559999	26,000000	23,600000	20,119999	20,080000	19,939999	19,889999	19,799999	622,795044	0,023615	20,000000	99998,000000	23,100000
3363,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,594629	25,053514	23,719610	24,413773	23,944923	24,884081	21,109600	20,805210	22,079702	22,265360	23,707304	20,400000	23,549999	26,010000	23,580000	20,119999	20,080000	19,939999	19,900000	19,799999	613,785034	0,023868	20,000000	99994,000000	23,100000
3365,000000	19,882072	0,000000	0,000000	0,000000	0,000000	24,604755	25,058571	23,714556	24,418825	24,059818	24,743898	21,084341	20,805210	22,115089	22,300728	23,707304	20,400000	23,570000	26,029999	23,559999	20,119999	20,080000	19,939999	19,920000	19,809999	604,819031	0,023506	20,000000	99994,000000	23,100000
3367,000000	19,882072	0,000000	0,000000	0,000000	0,000000	24,614862	24,943697	23,714556	24,413773	24,049694	24,879026	21,114651	20,690325	22,260290	22,190878	23,697178	20,400000	23,580000	26,039999	23,570000	20,119999	20,080000	19,939999	19,930000	19,799999	584,607056	0,023600	20,000000	99994,000000	23,100000
3369,000000	19,882072	0,000000	0,000000	0,000000	0,000000	24,614862	24,938623	23,724661	24,418825	24,054766	24,889133	21,200531	20,710535	22,120140	22,260290	23,747740	20,400000	23,580000	26,029999	23,609999	20,129999	20,080000	19,939999	19,920000	19,799999	620,637024	0,023499	20,000000	99994,000000	23,000000
3371,000000	19,892164	0,000000	0,000000	0,000000	0,000000	24,609808	25,048460	23,724661	24,418825	23,944923	24,904316	21,220745	20,715584	22,094873	22,084772	23,877792	20,400000	23,619999	26,010000	23,650000	20,119999	20,080000	19,939999	19,930000	19,799999	616,662048	0,023418	20,000000	99994,000000	23,000000
3373,000000	19,887119	0,000000	0,000000	0,000000	0,000000	24,604755	25,048460	23,724661	24,418825	23,960102	24,899240	21,215696	20,725677	22,079702	22,184505	23,737637	20,400000	23,619999	26,010000	23,680000	20,129999	20,080000	19,939999	19,930000	19,799999	340282346638528860000000000000000000000,000000	0,023085	20,000000	99994,000000	23,000000
3375,000000	19,902277	0,000000	0,000000	0,000000	0,000000	24,599682	25,053514	23,734785	24,418825	23,970205	24,924530	21,300268	20,720631	22,069603	22,184505	23,877792	20,400000	23,609999	26,019999	23,709999	20,119999	20,080000	19,939999	19,959999	19,799999	340282346638528860000000000000000000000,000000	0,023263	20,000000	99998,000000	23,000000
3377,000000	19,907322	0,000000	0,000000	0,000000	0,000000	24,604755	25,033279	23,729733	24,428932	23,990437	24,929583	21,264912	20,725677	22,064554	22,184505	23,727510	20,400000	23,619999	26,049999	23,689999	20,129999	20,080000	19,930000	19,969999	19,799999	340282346638528860000000000000000000000,000000	0,023365	20,000000	99998,000000	23,000000
3379,000000	19,912388	0,000000	0,000000	0,000000	0,000000	24,609808	25,043386	23,729733	24,423878	23,990437	24,814713	21,104553	20,730728	22,074654	22,079702	23,712355	20,400000	23,609999	26,049999	23,670000	20,129999	20,080000	19,939999	19,969999	19,799999	340282346638528860000000000000000000000,000000	0,023427	20,000000	99998,000000	23,000000
3381,000000	19,907322	0,000000	0,000000	0,000000	0,000000	24,614862	25,053514	23,734785	24,423878	23,970205	24,919476	21,084341	20,730728	22,094873	22,260290	23,717407	20,400000	23,570000	26,049999	23,619999	20,129999	20,080000	19,939999	19,959999	19,789999	340282346638528860000000000000000000000,000000	0,023697	20,000000	99998,000000	23,100000
3383,000000	19,907322	0,000000	0,000000	0,000000	0,000000	24,614862	24,953806	23,729733	24,423878	23,949976	24,909369	21,074244	20,720631	22,110022	22,275459	23,737637	20,410000	23,590000	26,049999	23,590000	20,129999	20,090000	19,930000	19,949999	19,789999	615,319031	0,023385	20,000000	99998,000000	23,100000
3385,000000	19,902277	0,000000	0,000000	0,000000	0,000000	24,619915	24,943697	23,729733	24,428932	24,049694	24,904316	21,064129	20,715584	22,250189	22,300728	23,747740	20,410000	23,600000	26,090000	23,570000	20,129999	20,080000	19,930000	19,939999	19,789999	340282346638528860000000000000000000000,000000	0,023576	20,000000	99994,000000	23,100000
3387,000000	19,887119	0,000000	0,000000	0,000000	0,000000	24,609808	24,953806	23,729733	24,428932	24,039587	24,904316	21,084341	20,715584	22,250189	22,280508	23,737637	20,400000	23,600000	26,039999	23,570000	20,129999	20,090000	19,939999	19,939999	19,789999	611,685059	0,023130	20,000000	99998,000000	23,100000
3389,000000	19,877026	0,000000	0,000000	0,000000	0,000000	24,619915	24,958878	23,724661	24,423878	24,049694	24,909369	21,084341	20,710535	22,115089	22,270409	23,747740	20,400000	23,600000	26,029999	23,590000	20,139999	20,090000	19,930000	19,949999	19,789999	340282346638528860000000000000000000000,000000	0,023747	20,000000	99998,000000	23,100000
3391,000000	19,882072	0,000000	0,000000	0,000000	0,000000	24,619915	24,948751	23,719610	24,423878	24,059818	24,914423	21,069195	20,700422	22,099922	22,250189	23,732584	20,400000	23,629999	26,029999	23,609999	20,129999	20,100000	19,930000	19,949999	19,789999	340282346638528860000000000000000000000,000000	0,023411	20,000000	99998,000000	23,000000
3393,000000	19,877026	0,000000	0,000000	0,000000	0,000000	24,599682	24,938623	23,724661	24,423878	23,939871	24,909369	21,084341	20,695372	22,084772	22,115089	23,722460	20,400000	23,570000	26,019999	23,590000	20,139999	20,100000	19,930000	19,939999	19,789999	340282346638528860000000000000000000000,000000	0,023542	20,000000	99998,000000	23,000000
3395,000000	19,746960	0,000000	0,000000	0,000000	0,000000	24,594629	24,943697	23,724661	24,428932	24,059818	24,919476	21,074244	20,810278	22,084772	22,099922	23,747740	20,400000	23,580000	26,029999	23,609999	20,139999	20,090000	19,930000	19,969999	19,789999	609,835999	0,023564	20,000000	99994,000000	23,000000
3397,000000	19,736868	0,000000	0,000000	0,000000	0,000000	24,604755	25,053514	23,714556	24,423878	23,939871	24,919476	21,069195	20,795116	22,074654	22,184505	23,812075	20,400000	23,590000	26,019999	23,639999	20,139999	20,100000	19,930000	20,000000	19,789999	340282346638528860000000000000000000000,000000	0,023341	20,000000	99994,000000	23,000000
3399,000000	19,731821	0,000000	0,000000	0,000000	0,000000	24,604755	25,028227	23,714556	24,423878	23,939871	24,914423	21,285124	20,790068	22,179434	22,149117	23,707304	20,400000	23,559999	26,000000	23,650000	20,150000	20,100000	19,930000	19,980000	19,779999	340282346638528860000000000000000000000,000000	0,023415	20,000000	99998,000000	23,000000
3401,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,589573	25,033279	23,714556	24,423878	24,054766	24,909369	21,104553	20,790068	22,064554	22,184505	23,786793	20,400000	23,549999	26,010000	23,609999	20,139999	20,090000	19,939999	20,000000	19,789999	340282346638528860000000000000000000000,000000	0,023510	20,000000	99998,000000	23,000000
3403,000000	19,736868	0,000000	0,000000	0,000000	0,000000	24,604755	25,053514	23,719610	24,423878	23,939871	24,894188	21,084341	20,800163	22,074654	22,064554	23,621338	20,400000	23,500000	26,010000	23,590000	20,150000	20,100000	19,939999	20,039999	19,779999	598,931030	0,023638	20,000000	99998,000000	23,000000
3405,000000	19,736868	0,000000	0,000000	0,000000	0,000000	24,604755	25,053514	23,709484	24,423878	24,059818	24,904316	21,079294	20,695372	22,110022	22,280508	23,801950	20,400000	23,519999	26,039999	23,580000	20,150000	20,100000	19,939999	20,020000	19,779999	605,833008	0,023565	20,000000	99998,000000	23,000000
3407,000000	19,877026	0,000000	0,000000	0,000000	0,000000	24,599682	24,948751	23,729733	24,418825	24,049694	24,914423	21,099504	20,690325	22,265360	22,305779	23,801950	20,400000	23,559999	26,059999	23,580000	20,139999	20,100000	19,939999	20,010000	19,779999	610,903015	0,023325	20,000000	99998,000000	23,000000
3409,000000	19,746960	0,000000	0,000000	0,000000	0,000000	24,609808	24,938623	23,739838	24,418825	24,039587	24,909369	21,094458	20,690325	22,275459	22,195948	23,796898	20,400000	23,519999	26,049999	23,600000	20,139999	20,090000	19,939999	20,010000	19,779999	340282346638528860000000000000000000000,000000	0,023566	20,000000	99994,000000	23,000000
3411,000000	19,877026	0,000000	0,000000	0,000000	0,000000	24,599682	24,943697	23,729733	24,423878	24,044640	24,904316	21,104553	20,810278	22,265360	22,216146	23,756460	20,400000	23,510000	26,039999	23,600000	20,139999	20,100000	19,939999	20,000000	19,779999	340282346638528860000000000000000000000,000000	0,023442	20,000000	99994,000000	23,000000
3413,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,599682	24,938623	23,724661	24,423878	24,049694	24,899240	21,104553	20,695372	22,265360	22,206047	23,596077	20,400000	23,469999	26,049999	23,580000	20,139999	20,100000	19,939999	19,980000	19,789999	615,189026	0,023647	20,000000	99994,000000	22,900000
3415,000000	19,736868	0,000000	0,000000	0,000000	0,000000	24,604755	24,943697	23,719610	24,423878	24,044640	24,889133	21,099504	20,690325	22,280508	22,206047	23,771618	20,389999	23,469999	26,049999	23,570000	20,139999	20,090000	19,939999	19,959999	19,779999	623,021057	0,023394	20,000000	99994,000000	22,900000
3417,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,614862	24,938623	23,719610	24,423878	24,029484	24,899240	21,099504	20,700422	22,285561	22,211098	23,707304	20,389999	23,539999	26,059999	23,580000	20,150000	20,100000	19,939999	19,959999	19,799999	340282346638528860000000000000000000000,000000	0,023620	20,000000	99994,000000	23,000000
3419,000000	19,877026	0,000000	0,000000	0,000000	0,000000	24,609808	24,948751	23,719610	24,423878	24,044640	24,904316	21,099504	20,700422	22,275459	22,305779	23,791847	20,400000	23,570000	26,059999	23,600000	20,139999	20,100000	19,939999	19,939999	19,809999	608,517029	0,023554	20,000000	99994,000000	23,000000
3421,000000	19,887119	0,000000	0,000000	0,000000	0,000000	24,609808	24,948751	23,724661	24,428932	23,939871	24,904316	21,094458	20,695372	22,265360	22,295679	23,611233	20,400000	23,519999	26,049999	23,600000	20,139999	20,100000	19,949999	19,930000	19,820000	616,901001	0,023681	20,000000	99994,000000	23,000000
3423,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,614862	24,943697	23,729733	24,423878	23,955050	24,899240	21,099504	20,690325	22,255241	22,260290	23,611233	20,389999	23,469999	26,029999	23,609999	20,139999	20,090000	19,939999	19,920000	19,809999	604,032043	0,023200	20,000000	99994,000000	23,100000
3425,000000	19,746960	0,000000	0,000000	0,000000	0,000000	24,599682	24,953806	23,734785	24,433987	23,949976	24,909369	21,119699	20,805210	22,115089	22,255241	23,611233	20,400000	23,490000	26,010000	23,629999	20,139999	20,090000	19,939999	19,900000	19,809999	340282346638528860000000000000000000000,000000	0,023525	20,000000	99994,000000	23,100000
3427,000000	19,726755	0,000000	0,000000	0,000000	0,000000	24,609808	25,048460	23,729733	24,423878	23,939871	24,909369	21,109600	20,795116	22,099922	22,275459	23,606182	20,389999	23,439999	26,000000	23,609999	20,139999	20,090000	19,939999	19,889999	19,809999	620,573059	0,023150	20,000000	99994,000000	23,100000
3429,000000	19,726755	0,000000	0,000000	0,000000	0,000000	24,604755	25,048460	23,724661	24,423878	23,939871	24,899240	21,094458	20,795116	22,104971	22,275459	23,766565	20,400000	23,480000	26,010000	23,600000	20,129999	20,100000	19,939999	19,889999	19,799999	340282346638528860000000000000000000000,000000	0,023217	20,000000	99994,000000	23,000000
3431,000000	19,731821	0,000000	0,000000	0,000000	0,000000	24,614862	25,053514	23,724661	24,423878	24,054766	24,894188	21,069195	20,805210	22,115089	22,290628	23,776690	20,400000	23,500000	26,029999	23,590000	20,129999	20,100000	19,939999	19,869999	19,789999	600,430054	0,023515	20,000000	99994,000000	23,000000
3433,000000	19,736868	0,000000	0,000000	0,000000	0,000000	24,604755	25,058571	23,719610	24,428932	24,059818	24,904316	21,109600	20,810278	22,104971	22,275459	23,751408	20,400000	23,500000	26,029999	23,609999	20,129999	20,100000	19,939999	19,859999	19,799999	340282346638528860000000000000000000000,000000	0,023424	20,000000	99994,000000	23,000000
3435,000000	19,721710	0,000000	0,000000	0,000000	0,000000	24,609808	25,048460	23,729733	24,423878	24,054766	24,904316	21,114651	20,695372	22,099922	22,300728	23,761515	20,389999	23,480000	26,039999	23,609999	20,129999	20,100000	19,939999	19,859999	19,789999	340282346638528860000000000000000000000,000000	0,024047	20,000000	99994,000000	23,000000
3437,000000	19,721710	0,000000	0,000000	0,000000	0,000000	24,614862	25,048460	23,729733	24,428932	24,059818	24,904316	21,109600	20,695372	22,104971	22,305779	23,756460	20,400000	23,469999	26,049999	23,590000	20,129999	20,100000	19,939999	19,859999	19,799999	340282346638528860000000000000000000000,000000	0,023382	20,000000	99994,000000	23,000000
3439,000000	19,721710	0,000000	0,000000	0,000000	0,000000	24,594629	25,053514	23,719610	24,423878	23,939871	24,899240	21,079294	20,710535	22,099922	22,275459	23,786793	20,400000	23,459999	26,019999	23,609999	20,129999	20,100000	19,939999	19,859999	19,799999	340282346638528860000000000000000000000,000000	0,023575	20,000000	99994,000000	23,000000
3441,000000	19,731821	0,000000	0,000000	0,000000	0,000000	24,594629	25,048460	23,719610	24,423878	23,944923	24,899240	21,184080	20,700422	22,104971	22,300728	23,727510	20,400000	23,519999	26,039999	23,590000	20,129999	20,109999	19,949999	19,859999	19,799999	340282346638528860000000000000000000000,000000	0,023588	20,000000	99994,000000	23,100000
3443,000000	19,731821	0,000000	0,000000	0,000000	0,000000	24,589573	25,053514	23,724661	24,428932	24,054766	24,909369	21,084341	20,695372	22,104971	22,265360	23,742689	20,400000	23,590000	26,049999	23,590000	20,129999	20,109999	19,939999	19,859999	19,789999	340282346638528860000000000000000000000,000000	0,023602	20,000000	99994,000000	23,100000
3445,000000	19,731821	0,000000	0,000000	0,000000	0,000000	24,589573	25,053514	23,714556	24,428932	24,054766	24,904316	21,104553	20,805210	22,094873	22,110022	23,717407	20,400000	23,570000	26,000000	23,600000	20,129999	20,100000	19,939999	19,850000	19,799999	617,856018	0,023542	20,000000	99994,000000	23,100000
3447,000000	19,726755	0,000000	0,000000	0,000000	0,000000	24,574394	25,033279	23,719610	24,418825	24,054766	24,909369	21,264912	20,785019	22,089821	22,250189	23,712355	20,400000	23,570000	26,000000	23,580000	20,119999	20,109999	19,939999	19,840000	19,789999	340282346638528860000000000000000000000,000000	0,023540	20,000000	99998,000000	23,100000
3449,000000	19,726755	0,000000	0,000000	0,000000	0,000000	24,599682	25,023151	23,724661	24,418825	23,939871	24,899240	21,290173	20,805210	22,089821	22,115089	23,766565	20,400000	23,529999	26,010000	23,609999	20,119999	20,109999	19,939999	19,840000	19,789999	340282346638528860000000000000000000000,000000	0,023447	20,000000	99994,000000	23,100000
3451,000000	19,726755	0,000000	0,000000	0,000000	0,000000	24,589573	25,023151	23,724661	24,423878	23,944923	24,899240	21,290173	20,805210	22,074654	22,084772	23,751408	20,400000	23,500000	26,000000	23,629999	20,119999	20,100000	19,939999	19,830000	19,799999	608,183044	0,023562	20,000000	99994,000000	23,100000
3453,000000	19,716661	0,000000	0,000000	0,000000	0,000000	24,609808	25,018097	23,719610	24,418825	23,955050	24,904316	21,195482	20,790068	22,179434	22,084772	23,591005	20,400000	23,469999	25,990000	23,639999	20,119999	20,109999	19,930000	19,840000	19,789999	340282346638528860000000000000000000000,000000	0,023440	20,000000	99994,000000	23,100000
3455,000000	19,696459	0,000000	0,000000	0,000000	0,000000	24,599682	25,018097	23,714556	24,418825	23,960102	24,904316	21,195482	20,785019	22,174385	22,179434	23,751408	20,400000	23,459999	25,969999	23,650000	20,109999	20,109999	19,930000	19,840000	19,789999	340282346638528860000000000000000000000,000000	0,023422	20,000000	99994,000000	23,200001
3457,000000	19,696459	0,000000	0,000000	0,000000	0,000000	24,594629	25,018097	23,734785	24,418825	23,949976	24,904316	21,215696	20,785019	22,069603	22,120140	23,796898	20,410000	23,529999	26,000000	23,629999	20,109999	20,109999	19,930000	19,830000	19,789999	609,563049	0,023637	20,000000	99994,000000	23,200001
3459,000000	19,706551	0,000000	0,000000	0,000000	0,000000	24,594629	25,028227	23,724661	24,418825	23,939871	24,914423	21,195482	20,790068	22,084772	22,275459	23,796898	20,400000	23,529999	26,010000	23,619999	20,119999	20,100000	19,930000	19,830000	19,789999	608,709045	0,023592	20,000000	99994,000000	23,200001
3461,000000	19,721710	0,000000	0,000000	0,000000	0,000000	24,604755	25,038334	23,729733	24,418825	24,059818	24,914423	21,305338	20,805210	22,104971	22,305779	23,801950	20,400000	23,529999	26,039999	23,609999	20,119999	20,109999	19,930000	19,830000	19,789999	616,342041	0,023180	20,000000	99994,000000	23,200001
3463,000000	19,731821	0,000000	0,000000	0,000000	0,000000	24,599682	25,033279	23,744888	24,423878	23,955050	24,929583	21,295221	20,810278	22,104971	22,285561	23,781740	20,400000	23,519999	26,029999	23,629999	20,119999	20,109999	19,930000	19,820000	19,789999	340282346638528860000000000000000000000,000000	0,023372	20,000000	99994,000000	23,200001
3465,000000	19,726755	0,000000	0,000000	0,000000	0,000000	24,594629	25,038334	23,734785	24,418825	23,955050	24,934658	21,300268	20,810278	22,104971	22,300728	23,796898	20,400000	23,510000	26,029999	23,639999	20,119999	20,109999	19,930000	19,820000	19,789999	340282346638528860000000000000000000000,000000	0,023465	20,000000	99994,000000	23,200001
3467,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,594629	25,038334	23,739838	24,423878	23,970205	24,814713	21,295221	20,695372	22,110022	22,305779	23,781740	20,410000	23,529999	26,029999	23,660000	20,109999	20,109999	19,930000	19,820000	19,789999	340282346638528860000000000000000000000,000000	0,023497	20,000000	99994,000000	23,200001
3469,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,589573	25,043386	23,739838	24,433987	23,970205	24,934658	21,295221	20,695372	22,104971	22,295679	23,606182	20,400000	23,480000	26,019999	23,660000	20,109999	20,109999	19,930000	19,820000	19,799999	340282346638528860000000000000000000000,000000	0,023563	20,000000	99994,000000	23,200001
3471,000000	19,746960	0,000000	0,000000	0,000000	0,000000	24,604755	25,033279	23,739838	24,428932	23,980330	24,814713	21,300268	20,690325	22,089821	22,295679	23,596077	20,410000	23,449999	26,000000	23,670000	20,109999	20,109999	19,930000	19,820000	19,809999	340282346638528860000000000000000000000,000000	0,023689	20,000000	99994,000000	23,200001
3473,000000	19,746960	0,000000	0,000000	0,000000	0,000000	24,614862	25,043386	23,729733	24,428932	23,980330	24,934658	21,259863	20,700422	22,099922	22,290628	23,756460	20,400000	23,500000	26,019999	23,629999	20,109999	20,109999	19,930000	19,820000	19,809999	607,552002	0,023641	20,000000	99994,000000	23,200001
3475,000000	19,887119	0,000000	0,000000	0,000000	0,000000	24,760098	24,938623	23,724661	24,433987	23,970205	24,924530	21,094458	20,710535	22,120140	22,275459	23,761515	20,400000	23,500000	26,029999	23,600000	20,109999	20,100000	19,920000	19,830000	19,809999	340282346638528860000000000000000000000,000000	0,023584	20,000000	99994,000000	23,200001
3477,000000	19,882072	0,000000	0,000000	0,000000	0,000000	24,624990	24,943697	23,734785	24,428932	23,960102	24,919476	21,084341	20,710535	22,265360	22,285561	23,766565	20,400000	23,519999	26,029999	23,580000	20,109999	20,100000	19,920000	19,840000	19,799999	340282346638528860000000000000000000000,000000	0,023809	20,000000	99994,000000	23,200001
3479,000000	19,892164	0,000000	0,000000	0,000000	0,000000	24,760098	24,948751	23,729733	24,428932	23,944923	24,914423	21,094458	20,715584	22,270409	22,195948	23,781740	20,400000	23,519999	26,049999	23,590000	20,109999	20,100000	19,920000	19,840000	19,799999	609,257019	0,023395	20,000000	99994,000000	23,200001
3481,000000	19,877026	0,000000	0,000000	0,000000	0,000000	24,624990	24,953806	23,739838	24,428932	23,939871	24,909369	21,269960	20,700422	22,270409	22,310827	23,611233	20,400000	23,510000	26,029999	23,609999	20,109999	20,100000	19,920000	19,859999	19,799999	340282346638528860000000000000000000000,000000	0,023585	20,000000	99994,000000	23,200001
3483,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,755043	25,058571	23,734785	24,433987	23,955050	24,919476	21,264912	20,800163	22,255241	22,310827	23,751408	20,400000	23,490000	26,019999	23,619999	20,109999	20,100000	19,920000	19,859999	19,799999	619,068054	0,023434	20,000000	99994,000000	23,200001
3485,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,599682	25,053514	23,739838	24,428932	23,965155	24,919476	21,269960	20,800163	22,250189	22,310827	23,591005	20,400000	23,480000	26,010000	23,639999	20,100000	20,100000	19,920000	19,859999	19,799999	623,293030	0,023631	20,000000	99994,000000	23,200001
3487,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,619915	25,043386	23,739838	24,433987	23,985382	24,919476	21,275028	20,800163	22,094873	22,260290	23,570799	20,410000	23,449999	26,019999	23,639999	20,100000	20,100000	19,920000	19,859999	19,799999	340282346638528860000000000000000000000,000000	0,023585	20,000000	99994,000000	23,200001
3489,000000	19,736868	0,000000	0,000000	0,000000	0,000000	24,609808	25,043386	23,734785	24,428932	23,975258	24,929583	21,280077	20,795116	22,089821	22,260290	23,585953	20,410000	23,449999	26,019999	23,650000	20,100000	20,100000	19,910000	19,859999	19,789999	607,832031	0,023598	20,000000	99994,000000	23,200001
